# time, R, alfa_r, veloc, accel
170.30,6397134.29973901,0.01476521,824.80806551,9.14677572
170.40,6397084.66071300,0.01477551,825.28785956,9.14130818
170.50,6397034.93137875,0.01478581,825.76746685,9.13578412
170.60,6396985.11179827,0.01479611,826.24687640,9.13020295
170.70,6396935.20203426,0.01480641,826.72607716,9.12456412
170.80,6396885.20215012,0.01481671,827.20505794,9.11886704
170.90,6396835.11220998,0.01482700,827.68380745,9.11311113
171.00,6396784.93227868,0.01483730,828.16231429,9.10729581
171.10,6396734.66242179,0.01484759,828.64056697,9.10142049
171.20,6396684.30270563,0.01485788,829.11855386,9.09548456
171.30,6396633.85319726,0.01486818,829.59626323,9.08948744
171.40,6396583.31396451,0.01487846,830.07368323,9.08342853
171.50,6396532.68507596,0.01488875,830.55080189,9.07730720
171.60,6396481.96660099,0.01489904,831.02760713,9.07112286
171.70,6396431.15860975,0.01490933,831.50408675,9.06487489
171.80,6396380.26117318,0.01491961,831.98022842,9.05856266
171.90,6396329.27436304,0.01492989,832.45601971,9.05218555
172.00,6396278.19825189,0.01494017,832.93144803,9.04574294
172.10,6396227.03291313,0.01495045,833.40650071,9.03923419
172.20,6396175.77842099,0.01496073,833.88116490,9.03265867
172.30,6396124.43485053,0.01497101,834.35542767,9.02601573
172.40,6396073.00227768,0.01498129,834.82927594,9.01930474
172.50,6396021.48077923,0.01499156,835.30269649,9.01252503
172.60,6395969.87043283,0.01500184,835.77567599,9.00567597
172.70,6395918.17131705,0.01501211,836.24820094,8.99875690
172.80,6395866.38351134,0.01502238,836.72025775,8.99176715
172.90,6395814.50709603,0.01503265,837.19183265,8.98470606
173.00,6395762.54215240,0.01504292,837.66291175,8.97757298
173.10,6395710.48876266,0.01505318,838.13348102,8.97036722
173.20,6395658.34700994,0.01506345,838.60352629,8.96308813
173.30,6395606.11697834,0.01507371,839.07303323,8.95573501
173.40,6395553.79875291,0.01508397,839.54198738,8.94830719
173.50,6395501.39241968,0.01509423,840.01037411,8.94080400
173.60,6395448.89806566,0.01510449,840.47817868,8.93322474
173.70,6395396.31577888,0.01511475,840.94538615,8.92556873
173.80,6395343.64564835,0.01512500,841.41198146,8.91783528
173.90,6395290.88776412,0.01513526,841.87794938,8.91002370
174.00,6395238.04221728,0.01514551,842.34327453,8.90213329
174.10,6395185.10909995,0.01515576,842.80794137,8.89416335
174.20,6395132.08850532,0.01516601,843.27193420,8.88611320
174.30,6395078.98052766,0.01517625,843.73523714,8.87798212
174.40,6395025.78526232,0.01518650,844.19783417,8.86976941
174.50,6394972.50280573,0.01519674,844.65970909,8.86147439
174.60,6394919.13325546,0.01520699,845.12084554,8.85309632
174.70,6394865.67671020,0.01521723,845.58122696,8.84463453
174.80,6394812.13326977,0.01522747,846.04083667,8.83608829
174.90,6394758.50303514,0.01523770,846.49965776,8.82745690
175.00,6394704.78610847,0.01524794,846.95767319,8.81873965
175.10,6394650.98259307,0.01525817,847.41486570,8.80993584
175.20,6394597.09259348,0.01526840,847.87121787,8.80104477
175.30,6394543.11621541,0.01527863,848.32671211,8.79206571
175.40,6394489.05356582,0.01528886,848.78133060,8.78299797
175.50,6394434.90475292,0.01529909,849.23505539,8.77384085
175.60,6394380.66988614,0.01530931,849.68786830,8.76459364
175.70,6394326.34907622,0.01531954,850.13975096,8.75525563
175.80,6394271.94243515,0.01532976,850.59068482,8.74582613
175.90,6394217.45007623,0.01533997,851.04065113,8.73630445
176.00,6394162.87211409,0.01535019,851.48963093,8.72668988
176.10,6394108.20866469,0.01536041,851.93760508,8.71698174
176.20,6394053.45984532,0.01537062,852.38455421,8.70717933
176.30,6393998.62577465,0.01538083,852.83045877,8.69728198
176.40,6393943.70657272,0.01539104,853.27529898,8.68728900
176.50,6393888.70236099,0.01540125,853.71905485,8.67719972
176.60,6393833.61326232,0.01541145,854.16170620,8.66701346
176.70,6393778.43940098,0.01542165,854.60323260,8.65672957
176.80,6393723.18090274,0.01543185,855.04361343,8.64634738
176.90,6393667.83789480,0.01544205,855.48282784,8.63586624
177.00,6393612.41050584,0.01545225,855.92085475,8.62528552
177.10,6393556.89886607,0.01546244,856.35767285,8.61460456
177.20,6393501.30310721,0.01547264,856.79326063,8.60382275
177.30,6393445.62336251,0.01548283,857.22759631,8.59293946
177.40,6393389.85976678,0.01549301,857.66065789,8.58195408
177.50,6393334.01245642,0.01550320,858.09242316,8.57086602
177.60,6393278.08156942,0.01551338,858.52286963,8.55967469
177.70,6393222.06724537,0.01552356,858.95197459,8.54837950
177.80,6393165.96962551,0.01553374,859.37971507,8.53697989
177.90,6393109.78885274,0.01554392,859.80606788,8.52547532
178.00,6393053.52507163,0.01555409,860.23100955,8.51386524
178.10,6392997.17842842,0.01556426,860.65451636,8.50214912
178.20,6392940.74907111,0.01557443,861.07656436,8.49032647
178.30,6392884.23714939,0.01558460,861.49712931,8.47839679
178.40,6392827.64281475,0.01559476,861.91618672,8.46635960
178.50,6392770.96622042,0.01560493,862.33371184,8.45421445
178.60,6392714.20752146,0.01561509,862.74967964,8.44196090
178.70,6392657.36687473,0.01562524,863.16406482,8.42959854
178.80,6392600.44443894,0.01563540,863.57684182,8.41712696
178.90,6392543.44037468,0.01564555,863.98798479,8.40454580
179.00,6392486.35484440,0.01565570,864.39746759,8.39185471
179.10,6392429.18801248,0.01566585,864.80526383,8.37905336
179.20,6392371.94004524,0.01567599,865.21134680,8.36614145
179.30,6392314.61111094,0.01568613,865.61568950,8.35311871
179.40,6392257.20137983,0.01569627,866.01826467,8.33998489
179.50,6392199.71102415,0.01570641,866.41904472,8.32673979
179.60,6392142.14021820,0.01571654,866.81800177,8.31338321
179.70,6392084.48913830,0.01572667,867.21510764,8.29991501
179.80,6392026.75796286,0.01573680,867.61033385,8.28633508
179.90,6391968.94687241,0.01574693,868.00365160,8.27264332
180.00,6391911.05604958,0.01575705,868.39503177,8.25883970
180.10,6391853.08567917,0.01576717,868.78444494,8.24492422
180.20,6391795.03594815,0.01577728,869.17186136,8.23089690
180.30,6391736.90704570,0.01578740,869.55725096,8.21675784
180.40,6391678.69916324,0.01579751,869.94058335,8.20250714
180.50,6391620.41249443,0.01580762,870.32182780,8.18814499
180.60,6391562.04723523,0.01581772,870.70095324,8.17367159
180.70,6391503.60358391,0.01582782,871.07792828,8.15908722
180.80,6391445.08174107,0.01583792,871.45272118,8.14439219
180.90,6391386.48190970,0.01584802,871.82529985,8.12958689
181.00,6391327.80429516,0.01585811,872.19563185,8.11467173
181.10,6391269.04910525,0.01586820,872.56368441,8.09964722
181.20,6391210.21655023,0.01587829,872.92942438,8.08451390
181.30,6391151.30684283,0.01588837,873.29281826,8.06927239
181.40,6391092.32019830,0.01589845,873.65383219,8.05392338
181.50,6391033.25683442,0.01590853,874.01243194,8.03846761
181.60,6390974.11697156,0.01591860,874.36858291,8.02290591
181.70,6390914.90083269,0.01592867,874.72225011,8.00723918
181.80,6390855.60864340,0.01593874,875.07339821,7.99146840
181.90,6390796.24063196,0.01594880,875.42199145,7.97559463
182.00,6390736.79702932,0.01595886,875.76799373,7.95961900
182.10,6390677.27806918,0.01596892,876.11136852,7.94354276
182.20,6390617.68398798,0.01597897,876.45207893,7.92736722
182.30,6390558.01502497,0.01598902,876.79008765,7.91109380
182.40,6390498.27142221,0.01599906,877.12535697,7.89472401
182.50,6390438.45342462,0.01600910,877.45784878,7.87825946
182.60,6390378.56128003,0.01601914,877.78752456,7.86170189
182.70,6390318.59523918,0.01602918,878.11434538,7.84505311
182.80,6390258.55555578,0.01603921,878.43827189,7.82831507
182.90,6390198.44248652,0.01604924,878.75926432,7.81148984
183.00,6390138.25629113,0.01605926,879.07728246,7.79457960
183.10,6390077.99723241,0.01606928,879.39228568,7.77758665
183.20,6390017.66557625,0.01607930,879.70423292,7.76051345
183.30,6389957.26159066,0.01608931,880.01311272,7.74348223
183.40,6389896.78554438,0.01609931,880.31892405,7.72653575
183.50,6389836.23770752,0.01610932,880.62163677,7.70956053
183.60,6389775.61835293,0.01611932,880.92121074,7.69252128
183.70,6389714.92775654,0.01612931,881.21760545,7.67542095
183.80,6389654.16619739,0.01613931,881.51077996,7.65826265
183.90,6389593.33395770,0.01614929,881.80069297,7.64104964
184.00,6389532.43132284,0.01615928,882.08730275,7.62378533
184.10,6389471.45858144,0.01616926,882.37056717,7.60647329
184.20,6389410.41602535,0.01617923,882.65044369,7.58911724
184.30,6389349.30394974,0.01618920,882.92688936,7.57172108
184.40,6389288.12265308,0.01619917,883.19986082,7.55428888
184.50,6389226.87243721,0.01620913,883.46931429,7.53682488
184.60,6389165.55360738,0.01621909,883.73520557,7.51933351
184.70,6389104.16647223,0.01622904,883.99749002,7.50181938
184.80,6389042.71134393,0.01623899,884.25612261,7.48428729
184.90,6388981.18853809,0.01624893,884.51105784,7.46674227
185.00,6388919.59837389,0.01625887,884.76224980,7.44918951
185.10,6388857.94117409,0.01626881,885.00965214,7.43163444
185.20,6388796.21726506,0.01627874,885.25321808,7.41408271
185.30,6388734.42697682,0.01628866,885.49290039,7.39654018
185.40,6388672.57064307,0.01629858,885.72865140,7.37901293
185.50,6388610.64860125,0.01630850,885.96042300,7.36150731
185.60,6388548.66119256,0.01631841,886.18816660,7.34402988
185.70,6388486.60876200,0.01632831,886.41183321,7.32658747
185.80,6388424.49165841,0.01633822,886.63137335,7.30918714
185.90,6388362.31023453,0.01634811,886.84673709,7.29183624
186.00,6388300.06484700,0.01635800,887.05787404,7.27454238
186.10,6388237.75585642,0.01636789,887.26473336,7.25731343
186.20,6388175.38362740,0.01637777,887.46726374,7.24015756
186.30,6388112.94852859,0.01638764,887.66541338,7.22308322
186.40,6388050.45093272,0.01639751,887.85913006,7.20609916
186.50,6387987.89121662,0.01640738,888.04836104,7.18921443
186.60,6387925.26976131,0.01641724,888.23305314,7.17243839
186.70,6387862.58695200,0.01642709,888.41315269,7.15578071
186.80,6387799.84317813,0.01643694,888.58860554,7.13925138
186.90,6387737.03883346,0.01644678,888.75935707,7.12286073
187.00,6387674.17431603,0.01645662,888.92535217,7.10661942
187.10,6387611.25002830,0.01646645,889.08653525,7.09053844
187.20,6387548.26637709,0.01647628,889.24285023,7.07462915
187.30,6387485.22377370,0.01648610,889.39424056,7.05890324
187.40,6387422.12263394,0.01649591,889.54064917,7.04337278
187.50,6387358.96337812,0.01650572,889.68201852,7.02805018
187.60,6387295.74643117,0.01651552,889.81829059,7.01294823
187.70,6387232.47222261,0.01652532,889.94940684,6.99808010
187.80,6387169.14118666,0.01653511,890.07530824,6.98345935
187.90,6387105.75376223,0.01654489,890.19593528,6.96909988
188.00,6387042.31039298,0.01655467,890.31122794,6.95501603
188.10,6386978.81152739,0.01656444,890.42112570,6.94122249
188.20,6386915.25761878,0.01657421,890.52556755,6.92773436
188.30,6386851.64912534,0.01658397,890.62449197,6.91456714
188.40,6386787.98651020,0.01659372,890.71783694,6.90173672
188.50,6386724.27024147,0.01660347,890.80553994,6.88925938
188.60,6386660.50079228,0.01661321,890.88753795,6.87715181
188.70,6386596.67864083,0.01662294,890.96376745,6.86543111
188.80,6386532.80427041,0.01663267,891.03416441,6.85411474
188.90,6386468.87816949,0.01664239,891.09866430,6.84322060
189.00,6386404.90083173,0.01665210,891.15720208,6.83276695
189.10,6386340.87275602,0.01666181,891.20971221,6.82277246
189.20,6386276.79444657,0.01667150,891.25612865,6.81325618
189.30,6386212.66641291,0.01668120,891.29638487,6.80423752
189.40,6386148.48916995,0.01669088,891.33041380,6.79573631
189.50,6386084.26323802,0.01670056,891.35814791,6.78777269
189.60,6386019.98914293,0.01671023,891.37951915,6.78036720
189.70,6385955.66741603,0.01671990,891.39445897,6.77354070
189.80,6385891.29859419,0.01672955,891.40289832,6.76731440
189.90,6385826.88321991,0.01673920,891.40476766,6.76170984
190.00,6385762.42184135,0.01674884,891.39999695,-6.75674885
190.10,6385697.91501237,0.01675848,891.38851566,-6.75245357
190.20,6385633.36329255,0.01676810,891.37025276,-6.74884641
190.30,6385568.76724728,0.01677772,891.34513673,-6.74595006
190.40,6385504.12744778,0.01678733,891.31309558,-6.74378744
190.50,6385439.44447116,0.01679693,891.27405681,-6.74238168
190.60,6385374.71890045,0.01680653,891.22794745,-6.74175614
190.70,6385309.95132462,0.01681612,891.17469405,-6.74193434
190.80,6385245.14233871,0.01682570,891.11422269,-6.74293996
190.90,6385180.29254378,0.01683527,891.04645896,-6.74479680
191.00,6385115.40254700,0.01684483,890.97132799,-6.74752878
191.10,6385050.47296169,0.01685438,890.88875445,-6.75115990
191.20,6384985.50440738,0.01686393,890.79866253,-6.75571417
191.30,6384920.49750981,0.01687347,890.70097597,-6.76121565
191.40,6384855.45290102,0.01688300,890.59561808,-6.76768837
191.50,6384790.37121935,0.01689252,890.48251168,-6.77515633
191.60,6384725.25310954,0.01690203,890.36157918,-6.78364343
191.70,6384660.09922270,0.01691153,890.23274254,-6.79317348
191.80,6384594.91021642,0.01692103,890.09592328,-6.80377012
191.90,6384529.68675477,0.01693051,889.95104249,-6.81545683
192.00,6384464.42950837,0.01693999,889.79802087,-6.82825686
192.10,6384399.13915440,0.01694945,889.63677868,-6.84219321
192.20,6384333.81637667,0.01695891,889.46723576,-6.85728862
192.30,6384268.46186564,0.01696836,889.28931159,-6.87356547
192.40,6384203.07631846,0.01697780,889.10292521,-6.89104581
192.50,6384137.66043905,0.01698723,888.90799531,-6.90975130
192.60,6384072.21493807,0.01699665,888.70444020,-6.92970316
192.70,6384006.74053302,0.01700606,888.49217779,-6.95092216
192.80,6383941.23794824,0.01701546,888.27112566,-6.97342860
192.90,6383875.70791498,0.01702485,888.04120103,-6.99724222
193.00,6383810.15117139,0.01703423,887.80232078,-7.02238223
193.10,6383744.56846260,0.01704360,887.55440143,-7.04886726
193.20,6383678.96054074,0.01705296,887.29735923,-7.07671531
193.30,6383613.32816498,0.01706231,887.03111006,-7.10594377
193.40,6383547.67210155,0.01707165,886.75556955,-7.13656933
193.50,6383481.99312377,0.01708098,886.47065300,-7.16860803
193.60,6383416.29201212,0.01709030,886.17627545,-7.20207519
193.70,6383350.56955422,0.01709961,885.87235167,-7.23698537
193.80,6383284.82654491,0.01710891,885.55879618,-7.27335244
193.90,6383219.06378625,0.01711820,885.23552324,-7.31118945
194.00,6383153.28208755,0.01712747,884.90244691,-7.35050870
194.10,6383087.48226540,0.01713674,884.55948100,-7.39132171
194.20,6383021.66514372,0.01714599,884.20653916,-7.43363917
194.30,6382955.83155375,0.01715524,883.84353481,-7.47747097
194.40,6382889.98233410,0.01716447,883.47038124,-7.52282619
194.50,6382824.11833076,0.01717369,883.08699154,-7.56971308
194.60,6382758.24039714,0.01718290,882.69327869,-7.61813908
194.70,6382692.34939408,0.01719210,882.28915553,-7.66811080
194.80,6382626.44618986,0.01720128,881.87453481,-7.71963400
194.90,6382560.53166025,0.01721046,881.44932916,-7.77271365
195.00,6382494.60668848,0.01721962,881.01345117,-7.82735390
195.10,6382428.67216532,0.01722877,880.56681334,-7.88355807
195.20,6382362.72898904,0.01723791,880.10932816,-7.94132868
195.30,6382296.77806545,0.01724703,879.64090809,-8.00066746
195.40,6382230.82030790,0.01725615,879.16146559,-8.06157536
195.50,6382164.85663732,0.01726525,878.67091314,-8.12405253
195.60,6382098.88798218,0.01727434,878.16916328,-8.18809839
195.70,6382032.91527855,0.01728341,877.65612859,-8.25371158
195.80,6381966.93947007,0.01729247,877.13172174,-8.32089001
195.90,6381900.96150798,0.01730152,876.59585551,-8.38963088
196.00,6381834.98235110,0.01731056,876.04844281,-8.45993065
196.10,6381769.00296583,0.01731958,875.48939671,-8.53178512
196.20,6381703.02432619,0.01732860,874.91863042,-8.60518940
196.30,6381637.04741377,0.01733759,874.33605740,-8.68013792
196.40,6381571.07321776,0.01734658,873.74159130,-8.75662450
196.50,6381505.10273491,0.01735555,873.13514602,-8.83464229
196.60,6381439.13696955,0.01736450,872.51663574,-8.91418385
196.70,6381373.17693359,0.01737345,871.88597495,-8.99524115
196.80,6381307.22364646,0.01738237,871.24307846,-9.07780554
196.90,6381241.27813514,0.01739129,870.58786143,-9.16186784
197.00,6381175.34143414,0.01740019,869.92023941,-9.24741830
197.10,6381109.41458544,0.01740908,869.24012835,-9.33444664
197.20,6381043.49863855,0.01741795,868.54744465,-9.42294205
197.30,6380977.59465039,0.01742680,867.84210517,-9.51289322
197.40,6380911.70365795,0.01743565,867.12474891,-9.59889241
197.50,6380845.82663357,0.01744448,866.39646820,-9.67739033
197.60,6380779.96449390,0.01745329,865.65766475,-9.75343398
197.70,6380714.11814207,0.01746209,864.90831818,-9.83017164
197.80,6380648.28848368,0.01747087,864.14840853,-9.90759029
197.90,6380582.47642679,0.01747964,863.37791687,-9.98567255
198.00,6380516.68288178,0.01748839,862.59682530,-10.06440088
198.10,6380450.90876133,0.01749713,861.80511696,-10.14375766
198.20,6380385.15498031,0.01750585,861.00277605,-10.22372514
198.30,6380319.42245573,0.01751455,860.18978785,-10.30428549
198.40,6380253.71210662,0.01752324,859.36613872,-10.38542078
198.50,6380188.02485399,0.01753192,858.53181613,-10.46711301
198.60,6380122.36162070,0.01754058,857.68680866,-10.54934408
198.70,6380056.72333144,0.01754922,856.83110600,-10.63209585
198.80,6379991.11091258,0.01755785,855.96469900,-10.71535008
198.90,6379925.52529212,0.01756646,855.08757965,-10.79908849
199.00,6379859.96739960,0.01757505,854.19974111,-10.88329274
199.10,6379794.43816601,0.01758363,853.30117771,-10.96794444
199.20,6379728.93852369,0.01759219,852.39188496,-11.05302517
199.30,6379663.46940626,0.01760073,851.47185960,-11.13851643
199.40,6379598.03174849,0.01760926,850.54109953,-11.22439974
199.50,6379532.62648625,0.01761777,849.59960392,-11.31065653
199.60,6379467.25455641,0.01762627,848.64737315,-11.39726825
199.70,6379401.91689672,0.01763475,847.68440884,-11.48421629
199.80,6379336.61444571,0.01764321,846.71071386,-11.57148206
199.90,6379271.34814266,0.01765165,845.72629236,-11.65904691
200.00,6379206.11892741,0.01766008,844.73114975,-11.74689222
200.10,6379140.92774032,0.01766848,843.72529272,-11.83499932
200.20,6379075.77552216,0.01767688,842.70872927,-11.92334958
200.30,6379010.66321400,0.01768525,841.68146867,-12.01192432
200.40,6378945.59175711,0.01769361,840.64352153,-12.10070492
200.50,6378880.56209289,0.01770194,839.59489975,-12.18967271
200.60,6378815.57516269,0.01771026,838.53561658,-12.27880905
200.70,6378750.63190778,0.01771857,837.46568658,-12.36809534
200.80,6378685.73326923,0.01772685,836.38512566,-12.45751294
200.90,6378620.88018778,0.01773512,835.29395108,-12.54704328
201.00,6378556.07360375,0.01774337,834.19218143,-12.63666779
201.10,6378491.31445693,0.01775160,833.07983670,-12.72636791
201.20,6378426.60368648,0.01775981,831.95693820,-12.81612514
201.30,6378361.94223080,0.01776800,830.82350864,-12.90592099
201.40,6378297.33102746,0.01777618,829.67957209,-12.99573701
201.50,6378232.77101304,0.01778433,828.52515401,-13.08555480
201.60,6378168.26312307,0.01779247,827.36028122,-13.17535597
201.70,6378103.80829188,0.01780059,826.18498195,-13.26512221
201.80,6378039.40745252,0.01780869,824.99928582,-13.35483523
201.90,6377975.06153662,0.01781677,823.80322383,-13.44447682
202.00,6377910.77147429,0.01782483,822.59682837,-13.53402879
202.10,6377846.53819403,0.01783287,821.38013325,-13.62347304
202.20,6377782.36262257,0.01784089,820.15317366,-13.71279151
202.30,6377718.24568481,0.01784890,818.91598620,-13.80196621
202.40,6377654.18830365,0.01785688,817.66860886,-13.89097922
202.50,6377590.19139993,0.01786484,816.41108105,-13.97981269
202.60,6377526.25589229,0.01787279,815.14344355,-14.06844885
202.70,6377462.38269706,0.01788071,813.86573858,-14.15686999
202.80,6377398.57272811,0.01788862,812.57800971,-14.24505851
202.90,6377334.82689683,0.01789650,811.28030195,-14.33299687
203.00,6377271.14611190,0.01790437,809.97266168,-14.42066763
203.10,6377207.53127927,0.01791221,808.65513669,-14.50805345
203.20,6377143.98330197,0.01792004,807.32777613,-14.59513706
203.30,6377080.50308008,0.01792784,805.99063058,-14.68190133
203.40,6377017.09151051,0.01793563,804.64375195,-14.76832919
203.50,6376953.74948699,0.01794339,803.28719357,-14.85440372
203.60,6376890.47789989,0.01795114,801.92101013,-14.94010807
203.70,6376827.27763613,0.01795886,800.54525766,-15.02542553
203.80,6376764.14957904,0.01796656,799.15999360,-15.11033950
203.90,6376701.09460830,0.01797424,797.76527670,-15.19483351
204.00,6376638.11359977,0.01798190,796.36116707,-15.27889121
204.10,6376575.20742542,0.01798954,794.94772619,-15.36249637
204.20,6376512.37695318,0.01799716,793.52501682,-15.44563292
204.30,6376449.62304685,0.01800476,792.09310308,-15.52828490
204.40,6376386.94656600,0.01801234,790.65205040,-15.61043650
204.50,6376324.34836583,0.01801990,789.20192551,-15.69207206
204.60,6376261.82929708,0.01802743,787.74279643,-15.77317607
204.70,6376199.39020591,0.01803494,786.27473247,-15.85373317
204.80,6376137.03193379,0.01804244,784.79780423,-15.93372814
204.90,6376074.75531739,0.01804991,783.31208356,-16.01314595
205.00,6376012.56118849,0.01805736,781.81764354,-16.09197172
205.10,6375950.45037385,0.01806478,780.31455854,-16.17019072
205.20,6375888.42369512,0.01807219,778.80290411,-16.24778842
205.30,6375826.48196873,0.01807957,777.28275703,-16.32475046
205.40,6375764.62600575,0.01808694,775.75419529,-16.40106263
205.50,6375702.85661186,0.01809428,774.21729806,-16.47671094
205.60,6375641.17458718,0.01810160,772.67214567,-16.55168157
205.70,6375579.58072619,0.01810889,771.11881963,-16.62596088
205.80,6375518.07581765,0.01811617,769.55740257,-16.69953544
205.90,6375456.66064445,0.01812342,767.98797825,-16.77239201
206.00,6375395.33598358,0.01813065,766.41063155,-16.84451754
206.10,6375334.10260595,0.01813786,764.82544844,-16.91589919
206.20,6375272.96127639,0.01814505,763.23251595,-16.98652435
206.30,6375211.91275344,0.01815221,761.63192219,-17.05638058
206.40,6375150.95778936,0.01815935,760.02375629,-17.12545567
206.50,6375090.09712998,0.01816647,758.40810843,-17.19373764
206.60,6375029.33151462,0.01817357,756.78506977,-17.26121471
206.70,6374968.66167600,0.01818065,755.15473246,-17.32787534
206.80,6374908.08834016,0.01818770,753.51718962,-17.39370819
206.90,6374847.61222634,0.01819473,751.87253531,-17.45870218
207.00,6374787.23404695,0.01820173,750.22086452,-17.52284643
207.10,6374726.95450742,0.01820872,748.56227315,-17.58613031
207.20,6374666.77430617,0.01821568,746.89685797,-17.64854344
207.30,6374606.69413450,0.01822262,745.22471664,-17.71007566
207.40,6374546.71467652,0.01822953,743.54594763,-17.77071704
207.50,6374486.83660905,0.01823643,741.86065025,-17.83045792
207.60,6374427.06060158,0.01824330,740.16892461,-17.88928888
207.70,6374367.38731616,0.01825015,738.47087159,-17.94720074
207.80,6374307.81740734,0.01825697,736.76659283,-18.00418457
207.90,6374248.35152211,0.01826377,735.05619069,-18.06023171
208.00,6374188.99029981,0.01827055,733.33976825,-18.11533372
208.10,6374129.73437205,0.01827730,731.61742928,-18.16948246
208.20,6374070.58436269,0.01828404,729.88927820,-18.22267001
208.30,6374011.54088772,0.01829074,728.15542006,-18.27488873
208.40,6373952.60455524,0.01829743,726.41596055,-18.32613124
208.50,6373893.77596536,0.01830409,724.67100594,-18.37639042
208.60,6373835.05571018,0.01831073,722.92066306,-18.42565940
208.70,6373776.44437368,0.01831735,721.16503928,-18.47393159
208.80,6373717.94253173,0.01832394,719.40424251,-18.52120067
208.90,6373659.55075198,0.01833051,717.63838112,-18.56746058
209.00,6373601.26959382,0.01833706,715.86756397,-18.61270552
209.10,6373543.09960835,0.01834358,714.09190036,-18.65692998
209.20,6373485.04133832,0.01835008,712.31150001,-18.70012868
209.30,6373427.09531807,0.01835655,710.52647302,-18.74229665
209.40,6373369.26207349,0.01836300,708.73692987,-18.78342918
209.50,6373311.54212201,0.01836943,706.94298140,-18.82352181
209.60,6373253.93597250,0.01837584,705.14473872,-18.86257038
209.70,6373196.44412528,0.01838222,703.34231328,-18.90057097
209.80,6373139.06707206,0.01838858,701.53581677,-18.93751995
209.90,6373081.80529591,0.01839491,699.72536113,-18.97341396
210.00,6373024.65927125,0.01840123,697.91105852,-19.00824989
210.10,6372967.62946375,0.01840751,696.09302128,-19.04202493
210.20,6372910.71633040,0.01841378,694.27136193,-19.07473652
210.30,6372853.92031938,0.01842002,692.44619312,-19.10638236
210.40,6372797.24187012,0.01842623,690.61762762,-19.13696044
210.50,6372740.68141324,0.01843243,688.78577829,-19.16646900
210.60,6372684.23937051,0.01843860,686.95075805,-19.19490654
210.70,6372627.91615487,0.01844474,685.11267986,-19.22227184
210.80,6372571.71217040,0.01845087,683.27165670,-19.24856394
210.90,6372515.62781227,0.01845697,681.42780154,-19.27378214
211.00,6372459.66346679,0.01846304,679.58122731,-19.29792598
211.10,6372403.81951136,0.01846909,677.73204689,-19.32099529
211.20,6372348.09631446,0.01847512,675.88037307,-19.34299015
211.30,6372292.49423563,0.01848113,674.02631854,-19.36391087
211.40,6372237.01362554,0.01848711,672.16999583,-19.38375805
211.50,6372181.65482587,0.01849306,670.31151736,-19.40253250
211.60,6372126.41816941,0.01849900,668.45099533,-19.42023533
211.70,6372071.30398001,0.01850491,666.58854176,-19.43686784
211.80,6372016.31257259,0.01851079,664.72426844,-19.45243163
211.90,6371961.44426341,0.01851666,662.85803912,-19.46930375
212.00,6371906.69948144,0.01852250,660.98726977,-19.51095767
212.10,6371852.07885909,0.01852831,659.10963476,-19.57494075
212.20,6371797.58311977,0.01853410,657.22527331,-19.63761723
212.30,6371743.21297588,0.01853987,655.33433170,-19.69891745
212.40,6371688.96912838,0.01854562,653.43695741,-19.75882775
212.50,6371634.85226670,0.01855134,651.53329913,-19.81733513
212.60,6371580.86306862,0.01855703,649.62350666,-19.87442701
212.70,6371527.00220018,0.01856271,647.70773086,-19.93009133
212.80,6371473.27031556,0.01856836,645.78612366,-19.98431651
212.90,6371419.66805695,0.01857398,643.85883794,-20.03709146
213.00,6371366.19605450,0.01857958,641.92602756,-20.08840560
213.10,6371312.85492618,0.01858516,639.98784722,-20.13824884
213.20,6371259.64527774,0.01859072,638.04445251,-20.18661159
213.30,6371206.56770256,0.01859625,636.09599978,-20.23348481
213.40,6371153.62278160,0.01860175,634.14264614,-20.27885994
213.50,6371100.81108334,0.01860723,632.18454938,-20.32272895
213.60,6371048.13316365,0.01861269,630.22186795,-20.36508433
213.70,6370995.58956577,0.01861813,628.25476087,-20.40591909
213.80,6370943.18082021,0.01862354,626.28338773,-20.44522678
213.90,6370890.90744470,0.01862892,624.30790858,-20.48300147
214.00,6370838.76994412,0.01863428,622.32848394,-20.51923774
214.10,6370786.76881048,0.01863962,620.34527469,-20.55393074
214.20,6370734.90452280,0.01864494,618.35844208,-20.58707611
214.30,6370683.17754712,0.01865023,616.36814761,-20.61867004
214.40,6370631.58833646,0.01865549,614.37455304,-20.64870927
214.50,6370580.13733072,0.01866073,612.37782031,-20.67719102
214.60,6370528.82495672,0.01866595,610.37811147,-20.70411310
214.70,6370477.65162811,0.01867115,608.37558868,-20.72947379
214.80,6370426.61777392,0.01867632,606.36973493,-20.75983502
214.90,6370375.72391790,0.01868146,604.35882315,-20.80689717
215.00,6370324.97070042,0.01868658,602.34181900,-20.86397644
215.10,6370274.35879788,0.01869168,600.31891509,-20.91921188
215.20,6370223.88887107,0.01869675,598.29030804,-20.97256319
215.30,6370173.56156492,0.01870180,596.25619562,-21.02401746
215.40,6370123.37750834,0.01870683,594.21677667,-21.07356265
215.50,6370073.33731415,0.01871183,592.17225105,-21.12118756
215.60,6370023.44157895,0.01871680,590.12281950,-21.16688179
215.65,6370000.00000000,0.01871914,588.06868362,-21.21063578
